kode,advt_median,advt_mean,rasio_mean_median,market_cap,harga_median,volume_median,turnover_bps,amihud_per_miliar,volatilitas_tahunan,rentang_harian_relatif,max_drawdown,beta_ihsg,pct_hari_volume_nol,pct_hari_harga_stagnan,umur_listing_tahun,jumlah_hari_bursa,sektor_Basic Materials,sektor_Consumer Cyclicals,sektor_Consumer Non-Cyclicals,sektor_Energy,sektor_Financials,sektor_Healthcare,sektor_Industrials,sektor_Infrastructure,sektor_Properties & Real Estate,sektor_Technology,sektor_Tidak Diketahui,sektor_Transportation & Logistics,kelas_likuiditas,kelas_kode
UDNG,-0.25628282437762,-0.0787803105409438,1.7316972779505306,-1.15381690972487,-0.9347275024185634,-0.04562979780416104,-0.30281304096075384,-0.038806100378785666,0.9070338968932015,0.15759354882013824,-0.06805695960812892,-1.184688627343318,0.18718740741907772,0.3154883738020227,-1.0988226085969954,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Menengah,1
PGUN,-0.7611165579577499,-0.4594879075741786,3.304508461352683,0.44520474769821616,0.35763971595634525,-1.1687104441733343,-1.1174511080151386,1.3573375937448653,1.1189094726095303,-0.12444584515181932,-0.21948953156309672,0.17807550455697338,1.002643487794313,0.7252195315514347,-0.817274184638093,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
LPCK,0.21467982165054778,0.015160408452506133,-0.6178202898920728,0.14437564596748853,0.4383599274444372,0.002972850868738346,-0.4163956388762387,-0.5484213868934469,-0.32410980006566664,0.1846930169775076,-0.5533068275429487,0.14256115648985948,-0.3417570771486425,-0.6405509942799389,1.1319429800782064,0.0,0,0,0,0,0,0,0,0,1,0,0,0,Tidak Likuid,0
UVCR,0.12294653211601102,0.027755940222279573,-0.1143110205272439,-0.9634189155194611,-0.777529290875971,0.4181680925449234,0.8104598768719619,-0.5026122729592871,0.6124960819966121,0.7397656489734604,-0.07564575743172243,0.8151945123447248,-0.3417570771486425,-0.016198753899882234,-0.9067837991915013,0.0,0,0,0,0,0,0,0,0,0,1,0,0,Menengah,1
DIGI,-0.6091686919882799,-1.0387269747224128,-0.2834277544218054,-1.763171200433508,-1.6348325096340788,-0.15940340970801062,-0.48620543117431114,1.3783246668834441,0.320107035649526,-0.4933127377251253,0.41645136459666304,-0.44527996613913917,-0.3417570771486425,1.3690827794433684,-0.6642941161286314,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
HERO,-0.33051997407548545,-0.536928357459819,0.15440475158624653,0.36241216521232056,0.4441455236845907,-0.675358677692688,-1.0763675605267138,0.7874549880924141,-0.5418890709791341,0.2798899633903473,-0.38597130321545253,-1.0843420622664175,-0.2756390165776775,-0.36739688911366414,1.8047762905134366,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
INCO,1.2313749332762554,1.3432028562213156,-0.8992527131302422,1.7241991872636107,1.6051807625896664,0.8529323236967864,0.8750442068307127,-0.6501374971269072,-0.04704247509862283,-0.28495234866011154,-1.054925331127646,1.7295205375103162,-0.3417570771486425,-1.147837189588735,1.7424682990840514,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Likuid,2
MPXL,0.14796423946471235,0.2780235653318489,0.780134560683167,-0.7577505971710587,-0.5204903538851797,0.32695444574972765,0.5461093972277823,-0.5728867761787116,0.8844652568564,0.6741351615341011,-0.2821879297760305,-0.007744208654517066,-0.3417570771486425,-0.2503308440424036,-1.058136420163628,0.0,0,0,0,0,0,0,0,0,0,0,0,1,Tidak Likuid,0
BIPI,1.0303588627545457,1.0109667086993683,-1.0435775289891995,0.7597006998120012,-0.696643007468699,1.5306916139088513,1.5825341910878468,-0.6481829496475839,0.16863647639763993,0.44580247956353175,0.6881444235193771,0.2964334048287798,0.09902999332445762,-0.3478858816017874,0.06596484312398021,0.0,0,0,0,1,0,0,0,0,0,0,0,0,Likuid,2
SIMP,0.5731843798032066,0.5953403257932929,-0.3406621541909706,0.8560354796734085,0.2752333631907553,0.5498135736094227,-0.18794530679071844,-0.6429727637815528,-0.6953801529647836,-0.6918422435473508,1.1482065888249429,0.5396594490461746,-0.3417570771486425,-0.5820179717443087,-0.04632903695211376,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Likuid,2
YELO,-0.3205470949226017,-0.6608644974179965,-0.37376071134109295,-1.6286214537024986,-1.5674578790932507,0.19506225605831987,0.21511171048207098,0.7592080554301315,0.7770635108808561,-0.24935644771475635,0.03578251830384902,-0.9671206015932957,-0.3417570771486425,0.6081534864801742,-0.6738263088473061,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Menengah,1
HRME,-0.5752142559912116,-0.8395177256259371,0.313996718408921,-0.8011069971423468,-1.2239346601936365,-0.30411408617048064,-0.9868086739940607,3.2625156331253393,0.15613081350456545,-0.9450068072806761,-1.1988666117715743,-0.1764353594105746,-0.31971772362498746,0.7447305390633118,-0.7121875722273382,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
MHKI,0.17297622445481925,0.19175056776432986,0.2614101201830675,-0.41753398976922046,-0.4715693784238647,0.36195799387694416,0.21408450093926026,-0.555033947385006,0.04917424763240098,0.6275134794271946,0.026980033825678627,-0.09740146889294543,-0.3417570771486425,-0.621039986768062,-1.1378813494930282,0.0,0,0,0,0,0,0,1,0,0,0,0,0,Menengah,1
IATA,0.2208485752342124,0.001038163932528885,-0.6918222746925425,0.07733083372494219,-0.993584182783113,0.6321997120017924,-0.2721002584096157,-0.5788917753281585,-0.005947229858727541,-1.1470354722137408,-0.10371040512071142,-0.15404593195826502,-0.3417570771486425,0.530109456432667,0.35588299727488976,0.0,0,0,0,1,0,0,0,0,0,0,0,0,Likuid,2
COCO,0.07630447623777166,0.33589918264138147,1.4993960260744899,-1.2136241554287337,-0.6054339017668449,0.3005163316664213,1.060846392203135,-0.5267704524544516,1.953687539111615,0.9962149329753904,-0.28424881265028645,0.4590479625380898,0.032911932753492634,0.061845276147624625,-0.706840244604667,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Likuid,2
BLTZ,-3.5172664825753994,-1.6970303678313197,-0.2611785808537514,0.2130220786130356,1.2030033362200014,-3.185741378482777,-1.122153201878401,0.9509494720541474,-1.2678981159842575,-1.7952489320439629,1.1574324343858833,-1.1436948844924077,3.0963820725415387,2.6177872602034813,-0.2871912724776489,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
VOKS,-0.23108224431736818,-0.1042407323142208,1.4469216510186822,-0.09842584264642204,-0.13258361385979558,-0.30583455397702897,-0.9356274565963812,0.26698145417970426,1.2530426601046982,1.0085128148577938,-0.17824926174819122,0.28348071462446434,-0.31971772362498746,-0.7381060318393228,1.691784932921342,0.0,0,0,0,0,0,0,1,0,0,0,0,0,Tidak Likuid,0
GGRP,-3.5172664825753994,-0.44180747383984725,-0.2611785808537514,0.39840663748089905,-0.15229678072811867,-3.185741378482777,-1.122153201878401,0.04409897644810446,-0.2678928978745244,-1.5932374243645464,-1.786418706795756,-0.9393575924115612,2.5453982344501633,1.6032148695858894,-0.7493863730807027,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
NETV,0.22501506212539724,0.21991612030898042,0.0807302789927259,0.8631003923058448,-0.30784173517922575,0.3429755362968828,-0.8766010256777473,-0.49153638849846065,1.1645289348241077,0.09782607866370163,-1.0596762783692641,-1.3522343649793065,-0.3417570771486425,-0.87468308442246,-0.9493299276675368,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Menengah,1
KIJA,1.1672302326118207,1.1541653610307223,-1.1022716139178281,0.6238060837566959,-0.19541162075841553,1.5007798040234817,2.3703770848568317,-0.6501472948859098,-1.1461622323776959,-0.29590335749594815,0.9972238172308261,-0.00038087064229773497,-0.3417570771486425,-0.5039739416968015,1.3472310400170535,0.0,0,0,0,0,0,0,0,0,1,0,0,0,Likuid,2
AKSI,0.1373179049389591,0.26110518369025965,0.7710222462886783,-0.8192064248592509,0.01732409943901241,0.1339948928225934,0.7215421869016329,-0.3895660539126741,2.187133813008804,2.2137280484652364,-2.276614293779159,1.8208420151393545,-0.09932418838843741,-0.7381060318393228,0.7948288473445908,0.0,0,0,0,0,0,0,0,0,0,0,0,1,Tidak Likuid,0
TRIS,-0.2711620403019531,-0.4428560180062225,0.20020108208411838,-0.3094989033393243,-0.22945132395324014,-0.3199228838543569,-0.8950391062602847,0.1701743276945962,-1.060100713839833,-0.34600304791581243,1.0395866727285576,-0.7581300675477509,-0.3417570771486425,-0.4454409191611713,-0.1358386515055221,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
IRSX,0.015287084672293994,-0.21098580566753555,-0.44022329624214707,-0.9920322418794523,-1.354599550389905,0.5692693055742423,0.5877203284314757,-0.15062962062421714,1.4777629893232511,-0.2349195934799038,-0.7280997521313293,1.399548316196196,-0.3417570771486425,-0.36739688911366414,-1.036979602178277,0.0,0,0,0,0,0,0,0,0,0,1,0,0,Likuid,2
TGUK,-0.40389881770968056,0.4032928254582656,4.125396901491711,-0.8120484032033077,-0.9347275024185634,-0.18457941657210702,-0.7987667206845346,-0.6406060446334003,0.7905748336353408,-0.5973792366369193,0.5271512527895194,-0.2144467473443799,0.6500138314158328,2.071479049870932,-1.0725509554943067,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
AMMN,1.5165221296717115,1.7029372533208202,-1.0067759492127157,2.658369671141734,2.12435304509448,0.9972130493319533,-0.039782019558666414,-0.650481769232469,0.05295860018217397,0.020381318017782122,-1.2252042042181646,2.0613753726735613,-0.3417570771486425,-1.1283261820768582,-1.0718534779783062,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Likuid,2
MCAS,0.15568206371353416,0.11562720782414693,0.050626909716356895,0.01675517708565995,0.9592009094562308,-0.2691955772715981,-0.4012209825801621,-0.3394577339128712,0.27663250848104265,0.8220484101298661,-0.1375503550625955,1.00925196903445,-0.3417570771486425,-0.8551720769105833,-0.5896640219165689,0.0,0,0,0,0,0,0,0,0,0,1,0,0,Tidak Likuid,0
ZONE,0.08693419022836643,-0.3282784797423353,-1.1022716139178281,-0.17627515959993814,0.7138374950553477,-0.2497184737619208,-0.3645129443661311,-0.598942775244355,-1.841233293517068,-1.3644964320557036,1.4640904163689026,-1.0279473989313552,-0.3417570771486425,1.2129947193483541,-0.6840559790819812,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
LMSH,-3.5172664825753994,-1.8951341731569469,-0.2611785808537514,-1.7015589015692516,0.12191221744882669,-3.185741378482777,-1.122153201878401,4.065644359587519,-0.5145845583622944,-1.5562141138659094,-0.07503325528180176,-1.1387111573497584,3.3828936683490536,2.2275671099659458,1.7380509414827143,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
INDF,1.3303437958825393,1.4315677050150553,-1.0381450823306473,1.9964589714163996,2.0599398086785863,0.7819524271173762,0.7992023707815439,-0.6504343881548318,-0.9165806712081196,-0.7914012399485804,1.1344381394283565,-0.04097971558288761,-0.3417570771486425,-0.9722381219818439,1.3890796909770886,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Likuid,2
MTLA,-0.3978097858336626,-0.10544975381926622,2.553270776039169,0.5517756871069484,0.3178367886127659,-0.7138323168498639,-1.1003965504891748,0.047411450777538694,-0.7211164198982923,-0.6385066335546916,1.1951430781162278,-0.4919085872269851,-0.3417570771486425,0.47157643389703696,-0.04888645451078261,0.0,0,0,0,0,0,0,0,0,1,0,0,0,Tidak Likuid,0
PKPK,0.17339391637690638,0.1600477382553676,0.12958385431583389,-0.0714772748833977,0.6517347748927145,-0.100554929069637,-0.22010906702137858,-0.3855963366516298,0.524192461479105,0.1858194441809762,0.03578251830384902,-0.8354544543672496,-0.16544224895940243,-0.5039739416968015,0.2859027531694978,0.0,0,0,0,1,0,0,0,0,0,0,0,0,Menengah,1
CNTX,-3.5172664825753994,-4.2481888219388795,-0.2611785808537514,-1.8299314915543101,-0.3448140624121681,-3.185741378482777,-1.122153201878401,-0.5093340294860225,-2.390142587806191,-1.948357512943425,2.163049600528397,-1.2532103459746864,4.837491000910284,3.1640954705360307,2.365541238602745,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
ADMR,1.1584146138638844,1.2624860126124442,-0.8369589199090732,1.8001564577876097,0.8804899156109605,1.0398725348535758,0.442328963409965,-0.650020375156214,-0.14457920543417954,-0.022110189790693933,-0.8440386244414492,1.448367242554588,-0.3417570771486425,-1.1088151745649815,-0.9439826000448657,0.0,0,0,0,1,0,0,0,0,0,0,0,0,Likuid,2
TFCO,-3.5172664825753994,-2.3289910236530735,-0.2611785808537514,0.48648177467589265,0.5147240545177926,-3.185741378482777,-1.122153201878401,1.8433816486528363,-1.6202088896849463,-1.9400798289474372,0.9175095986841656,-1.1528736022591397,4.2424284557715985,3.008007410441017,2.365541238602745,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
BATA,-0.5493065556301635,-0.8387909171133229,0.16825004102293342,-1.314675188112225,-0.9575886050035398,-0.4030465493537438,-0.762175824883601,0.7311774841182431,-1.2534776813204151,-0.6181809820451647,0.17538442057483508,-0.7712149275985618,-0.3417570771486425,1.642236884609643,2.365541238602745,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
MSJA,-0.027278717248838794,0.43904764166324106,2.6875096664633684,0.27327318898541636,0.125820278239342,-0.1487797647884875,-0.8825879861558205,-0.2758159373117436,-0.36672687984108954,0.07654412483024216,0.4984114759915179,-0.557128566993023,-0.3417570771486425,-0.6795730093036925,-1.1153295764756759,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Menengah,1
YULE,-0.4341837883048451,-0.4719872622633538,1.0589098063437739,0.7353607234424118,1.4306922190958347,-1.2045441289592602,-1.1091360532317904,0.5936466078304529,-1.227745201274953,-1.1312481320849397,1.4903732529060396,-1.1555599990595566,1.068761548365278,1.642236884609643,0.5051431856990148,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Tidak Likuid,0
IKAI,-0.17971602350042096,-0.5410245538675199,-0.6371871195364405,-0.9809262543841907,-1.8985252652625624,0.4929093219230568,-0.22966178388439315,0.8356907469396173,1.9032555735701056,1.3789097627010503,-1.3301468713350708,-0.11154942518296411,-0.3417570771486425,0.7642415465751885,1.1435676053448829,0.0,0,0,0,0,0,0,1,0,0,0,0,0,Menengah,1
AKRA,1.1429619301419878,1.196250378401724,-0.9665561218096017,1.5360621129200456,0.9773783282434543,0.9840611426147575,0.7892851950555151,-0.6499454467303548,-0.1673591620781192,-0.2835382797864905,-0.28561263219942623,1.2790069973499345,-0.3417570771486425,-0.9332161069580904,1.3702477980450727,0.0,0,0,0,1,0,0,0,0,0,0,0,0,Likuid,2
MOLI,-0.18995888682928838,-0.4042799385489882,-0.09676190319398019,-0.282167638316736,-0.10917017484426753,-0.2742117386178982,-0.8219967130796862,-0.14766674965390122,-0.5133573596648882,0.0011020677673670804,0.05055520637485308,-0.40936096675628303,-0.3417570771486425,-0.5820179717443087,-0.6598767585272944,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Menengah,1
BBKP,0.8533250900007128,0.8907401320175812,-0.6685975285701004,1.1161795266182193,-0.8914414263952063,1.3933477432182142,0.37942657097831256,-0.6483516815872243,-0.027483026943678157,-0.03330924181924117,0.5271512527895194,-0.15419764236116965,-0.3417570771486425,0.4325544188732833,0.3709950101215691,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Likuid,2
AGAR,-0.2789935211376946,-0.43301817601691583,0.2856745043704144,-0.6749425733074598,0.0007919573523436503,-0.4491017232488733,-0.7392476127024843,0.06916672324869681,1.0399275938825858,1.9770451922468215,-1.6036802157554142,0.2577439851514901,-0.3417570771486425,-0.621039986768062,-0.7665908184753837,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
RCCC,0.4144828861605463,0.3524275613342008,-0.4175904289413329,-0.9310495315725733,-0.17747431948749495,0.5902548447991943,2.0611440149944875,-0.4479987306483134,0.5378047645848439,0.5349242177088981,-2.4792748910409768,-1.5245658464678653,-0.31971772362498746,-0.9917491294937207,-0.9930385186702402,0.0,0,0,0,0,0,0,0,0,0,0,0,1,Tidak Likuid,0
FILM,1.13125007144181,1.1425716125471268,-1.0678568855563362,1.649896277881177,1.5493242202591058,0.7256480565437898,0.5498362096187104,-0.6493362291148518,0.46470421103564835,0.6266707734241116,-1.6837944774902913,1.295134157670544,-0.3417570771486425,-1.1673481971006114,-0.6545294309046232,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Likuid,2
MDIA,-0.7453455675601229,-0.31585529043935595,3.9085068171280644,-0.28504263391700335,-1.6907874008737576,-0.4619230784359748,-1.1103756643194862,1.1231599716384832,0.38346353532752414,-1.2083817893460826,-1.1785324411326632,-0.045625969907184136,2.1707292245480283,1.4861488245146288,-0.2874237649829824,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Menengah,1
BBSI,-0.4109337833952061,-0.6751426053651903,0.04995142000386027,1.2848515678658707,1.694039319584643,-1.2968369750580675,-1.117724877552082,-0.0933787418743623,-1.3784431373614634,-0.9834679336923062,1.4170219819249974,-1.1507011768460587,0.7161318919867979,0.7642415465751885,-0.8316887199687717,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Tidak Likuid,0
ASDM,-0.3637923958246405,-0.6514721613675454,-0.11462033179530773,-0.8090783224388025,0.40979287428242456,-0.7144274843155948,-0.7718387358378037,0.5732535644597511,-1.0043713304286566,-0.5542445652586786,1.1371578947459133,-0.8344582506928561,-0.31971772362498746,-0.5429959567205551,1.7778071598947474,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Tidak Likuid,0
FITT,0.08129950942901808,-0.03137870666977112,-0.11824283182978805,-0.9810063595795743,-0.5435692336867444,0.24185604676987515,0.6064160323620339,-0.48694332200572815,1.0056935717530766,-0.2528863423862749,-0.5006020036558374,-0.8276655311933324,0.4075809426556278,0.6666865090158046,-0.7261371225473499,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Menengah,1
GRPM,-0.006457735411383496,-0.15183213230299247,-0.11058551246444134,-1.2226294697359519,-0.9460502119222292,0.3135401069218113,0.6918433318716839,0.3458660720884983,0.6019186886756779,1.1587474286381878,-0.9895602153283826,-0.43030771598127326,-0.31971772362498746,0.15940031370700847,-1.0725509554943067,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
SAMF,-0.09817312518988654,-0.2906816387843888,-0.15218994940389963,0.2936245802579033,0.23471714570032542,-0.300708478762091,-0.9648384898892451,-0.334674900716635,-0.20621121173335802,-0.1614005241433322,-0.25184796041946983,-0.43837204091408133,-0.3417570771486425,-0.2503308440424036,-0.7944899191154072,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
MYTX,-3.5172664825753994,-1.888935544379575,-0.2611785808537514,-0.626345059347922,-1.1637400503587922,-3.185741378482777,-1.122153201878401,4.065644359587519,-0.8359934446107318,-1.820875941989564,0.7202075795413123,-1.2373169807130493,3.5812478500619487,2.695831290250988,1.7931516652467605,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
PRDA,0.6020583256462535,0.5117529113821774,-0.7588042724796454,0.44265694946516865,1.450693030467581,0.09875171826392574,0.4339991909117635,-0.6419323168447078,-1.1847673051928576,-0.7951282388489777,0.4346450962209518,-0.10363565781889587,-0.3417570771486425,-0.6405509942799389,-0.5131739876618382,0.0,0,0,0,0,0,1,0,0,0,0,0,0,Menengah,1
META,-3.5172664825753994,-5.365806350172516,-0.2611785808537514,0.6747285885112764,-0.03369077638094391,-3.185741378482777,-1.122153201878401,-0.5093340294860225,-2.390142587806191,-1.948357512943425,2.163049600528397,-1.2532103459746864,4.859530354433939,3.1640954705360307,0.7936663848179233,0.0,0,0,0,0,0,0,0,1,0,0,0,0,Tidak Likuid,0
BUDI,-0.3092410401268659,-0.6116977916791566,-0.2518596488240566,-0.006596617865651908,-0.06489496189077532,-0.4394582101216848,-1.0162183378194196,0.160606980829225,-1.1943542392754292,-0.8209862253939489,0.8374633360678109,-0.44459111751537717,-0.3417570771486425,0.003312253611994481,1.3197969243876972,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
AMAR,0.040408565083380775,-0.038071633516463,0.07910652484509223,0.5631173498188139,-0.19046671720485622,0.07012079013126263,-0.9295235365152235,-0.54302512714395,-0.3335596540036792,-0.4572495340522594,0.41645136459666304,0.35009109329265914,-0.3417570771486425,-0.23081983653052687,-0.7754255336780578,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Tidak Likuid,0
BNBA,0.21233070447566618,0.11318107822884925,-0.26250211074058344,0.39436492591996064,0.6181201973327657,-0.07225140199591584,-0.6367272348854072,-0.563478323284308,-0.21939923466134098,0.13081840988076082,-0.3938556858437974,0.3824249727574318,-0.3417570771486425,-0.4844629341849247,0.38006221782957667,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Tidak Likuid,0
AMFG,-0.04608504114367305,-0.328897115069234,-0.5516267369466639,0.28989427244434335,1.7240046698797118,-0.8224325448266051,-0.9033938900672122,-0.3260254015223105,-1.1800730118219886,-0.8253911328760709,0.29622779629528223,-0.5737072185203431,-0.2535996630540225,-0.016198753899882234,1.277018303406328,0.0,0,0,0,0,0,0,1,0,0,0,0,0,Tidak Likuid,0
BMBL,-0.034544748794962686,-0.3264200915404745,-0.597379154135432,-1.8299314915543101,-1.6529158620983333,0.6042801417340704,1.8935350951250207,0.4326267162184922,1.2503977490521325,2.394194468387559,0.012146217390243021,-0.9026266219891923,-0.3417570771486425,0.45206542638516023,-1.0307023045342716,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0
